사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
2021-02-01,4호선,이촌(국립중앙박물관),6159,6921,2021-02-04
2021-02-01,4호선,신용산,14098,14747,2021-02-04
2021-02-01,4호선,삼각지,4108,4470,2021-02-04
2021-02-01,4호선,숙대입구(갈월),11279,11098,2021-02-04
2021-02-01,4호선,서울역,9930,13113,2021-02-04
2021-02-01,4호선,회현(남대문시장),21074,22029,2021-02-04
2021-02-01,4호선,명동,14870,15064,2021-02-04
2021-02-01,4호선,충무로,24144,25004,2021-02-04
2021-02-01,4호선,동대문역사문화공원(DDP),13085,12147,2021-02-04
2021-02-01,4호선,동대문,18205,18894,2021-02-04
2021-02-01,4호선,혜화,25664,25439,2021-02-04
2021-02-01,4호선,한성대입구(삼선교),11648,11527,2021-02-04
2021-02-01,4호선,성신여대입구(돈암),17229,16482,2021-02-04
2021-02-01,4호선,길음,18589,18024,2021-02-04
2021-02-01,4호선,미아사거리,25149,24681,2021-02-04
2021-02-01,4호선,미아(서울사이버대학),13988,13705,2021-02-04
2021-02-01,4호선,수유(강북구청),31524,31650,2021-02-04
2021-02-01,3호선,오금,5773,5182,2021-02-04
2021-02-01,3호선,경찰병원,7399,7504,2021-02-04
2021-02-01,3호선,가락시장,8725,8639,2021-02-04
2021-02-01,3호선,수서,14131,14547,2021-02-04
2021-02-01,3호선,일원,9119,9174,2021-02-04
2021-02-01,3호선,대청,8676,7863,2021-02-04
2021-02-01,3호선,학여울,1604,1655,2021-02-04
2021-02-01,3호선,대치,10228,10203,2021-02-04
2021-02-01,3호선,도곡,5057,5080,2021-02-04
2021-02-01,3호선,매봉,11627,11082,2021-02-04
2021-02-01,3호선,양재(서초구청),36012,38576,2021-02-04
2021-02-01,3호선,남부터미널(예술의전당),26324,26921,2021-02-04
2021-02-01,3호선,교대(법원.검찰청),12849,8611,2021-02-04
2021-02-01,3호선,고속터미널,32992,30906,2021-02-04
2021-02-01,3호선,잠원,4319,4319,2021-02-04
2021-02-01,3호선,신사,29190,30045,2021-02-04
2021-02-01,3호선,압구정,30056,31814,2021-02-04
2021-02-01,3호선,옥수,8115,8590,2021-02-04
2021-02-01,3호선,금호,7645,7288,2021-02-04
2021-02-01,3호선,약수,11899,11531,2021-02-04
2021-02-01,3호선,동대입구,6041,6287,2021-02-04
2021-02-01,3호선,충무로,2,0,2021-02-04
2021-02-01,3호선,을지로3가,9626,9876,2021-02-04
2021-02-01,3호선,종로3가,8693,9947,2021-02-04
2021-02-01,3호선,안국,16299,16553,2021-02-04
2021-02-01,3호선,경복궁(정부서울청사),15828,15562,2021-02-04
2021-02-01,3호선,독립문,6221,6412,2021-02-04
2021-02-01,3호선,무악재,3638,3812,2021-02-04
2021-02-01,3호선,홍제,15959,15365,2021-02-04
2021-02-01,3호선,녹번,13681,12840,2021-02-04
2021-02-01,3호선,불광,14927,15829,2021-02-04
2021-02-01,3호선,연신내,33866,32359,2021-02-04
2021-02-01,3호선,구파발,18892,17517,2021-02-04
2021-02-01,3호선,지축,3377,3365,2021-02-04
2021-02-01,2호선,용두(동대문구청),2365,2430,2021-02-04
2021-02-01,2호선,신정네거리,9269,9599,2021-02-04
2021-02-01,2호선,양천구청,6318,6738,2021-02-04
2021-02-01,2호선,도림천,1434,1469,2021-02-04
2021-02-01,2호선,신설동,3046,3110,2021-02-04
2021-02-01,2호선,신답,1471,1731,2021-02-04
2021-02-01,2호선,용답,2346,2383,2021-02-04
2021-02-01,2호선,충정로(경기대입구),9418,9770,2021-02-04
2021-02-01,2호선,아현,9305,9181,2021-02-04
2021-02-01,2호선,이대,10202,10617,2021-02-04
2021-02-01,2호선,신촌,26902,28056,2021-02-04
2021-02-01,2호선,홍대입구,41599,42684,2021-02-04
2021-02-01,2호선,합정,26072,26742,2021-02-04
2021-02-01,2호선,당산,16769,19454,2021-02-04
2021-02-01,2호선,영등포구청,22156,22416,2021-02-04
2021-02-01,2호선,문래,20031,20243,2021-02-04
2021-02-01,2호선,신도림,43722,41984,2021-02-04
2021-02-01,2호선,대림(구로구청),23227,23732,2021-02-04
2021-02-01,2호선,구로디지털단지,57932,58583,2021-02-04
2021-02-01,2호선,신대방,23868,23515,2021-02-04
2021-02-01,2호선,신림,57124,56022,2021-02-04
2021-02-01,2호선,봉천,22477,21291,2021-02-04
2021-02-01,2호선,서울대입구(관악구청),42291,41986,2021-02-04
2021-02-01,2호선,낙성대(강감찬),24586,24332,2021-02-04
2021-02-01,2호선,사당,31357,34473,2021-02-04
2021-02-01,2호선,방배,15151,15932,2021-02-04
2021-02-01,2호선,서초,19639,19359,2021-02-04
2021-02-01,2호선,교대(법원.검찰청),31409,34634,2021-02-04
2021-02-01,2호선,강남,77926,76056,2021-02-04
2021-02-01,2호선,역삼,48218,52171,2021-02-04
2021-02-01,2호선,선릉,53457,46468,2021-02-04
2021-02-01,2호선,삼성(무역센터),46199,46416,2021-02-04
2021-02-01,2호선,종합운동장,5978,6491,2021-02-04
2021-02-01,2호선,잠실새내,18663,18513,2021-02-04
2021-02-01,2호선,잠실(송파구청),56357,56358,2021-02-04
2021-02-01,2호선,잠실나루,13298,13087,2021-02-04
2021-02-01,2호선,강변(동서울터미널),26557,25986,2021-02-04
2021-02-01,2호선,구의(광진구청),21776,21798,2021-02-04
2021-02-01,2호선,건대입구,29612,31520,2021-02-04
2021-02-01,2호선,성수,33331,35888,2021-02-04
2021-02-01,2호선,뚝섬,19344,20764,2021-02-04
2021-02-01,2호선,한양대,5739,6181,2021-02-04
2021-02-01,2호선,왕십리(성동구청),13242,11123,2021-02-04
2021-02-01,2호선,상왕십리,12936,12640,2021-02-04
2021-02-01,2호선,신당,12412,12971,2021-02-04
2021-02-01,2호선,동대문역사문화공원(DDP),9745,10785,2021-02-04
2021-02-01,2호선,을지로4가,12592,12313,2021-02-04
2021-02-01,2호선,을지로3가,19654,19363,2021-02-04
2021-02-01,2호선,을지로입구,35654,36100,2021-02-04
2021-02-01,2호선,시청,22374,21558,2021-02-04
2021-02-01,1호선,청량리(서울시립대입구),20132,20332,2021-02-04
2021-02-01,1호선,제기동,18424,19171,2021-02-04
2021-02-01,1호선,신설동,13013,12965,2021-02-04
2021-02-01,1호선,동대문,9591,9240,2021-02-04
2021-02-01,1호선,종로5가,20431,20110,2021-02-04
2021-02-01,1호선,종로3가,22240,20637,2021-02-04
2021-02-01,1호선,종각,31813,30478,2021-02-04
2021-02-01,1호선,시청,19064,18880,2021-02-04
2021-02-01,1호선,동묘앞,7095,7284,2021-02-04
2021-02-01,중앙선,오빈,259,248,2021-02-04
2021-02-01,중앙선,양평,2310,2194,2021-02-04
2021-02-01,중앙선,국수,539,534,2021-02-04
2021-02-01,경원선,도봉,5561,5396,2021-02-04
2021-02-01,1호선,서울역,35821,33113,2021-02-04
2021-02-01,중앙선,신원,166,134,2021-02-04
2021-02-01,8호선,산성,6122,6090,2021-02-04
2021-02-01,중앙선,원덕,273,249,2021-02-04
2021-02-02,수인선,오목천,1913,1811,2021-02-05
2021-02-02,분당선,복정,1,0,2021-02-05
2021-02-02,8호선,모란,3802,2711,2021-02-05
2021-02-02,중앙선,지평,48,54,2021-02-05
2021-02-02,중앙선,용문,1256,1282,2021-02-05
2021-02-02,중앙선,원덕,245,220,2021-02-05
2021-02-02,중앙선,양평,2152,2105,2021-02-05
2021-02-02,중앙선,오빈,211,220,2021-02-05
2021-02-02,중앙선,아신,415,426,2021-02-05
2021-02-02,중앙선,국수,525,529,2021-02-05
2021-02-02,중앙선,신원,151,137,2021-02-05
2021-02-02,중앙선,양수,1390,1349,2021-02-05
2021-02-02,중앙선,운길산,497,439,2021-02-05
2021-02-02,중앙선,팔당,737,753,2021-02-05
2021-02-02,중앙선,도심,2175,1743,2021-02-05
2021-02-02,중앙선,덕소,4967,4958,2021-02-05
2021-02-02,중앙선,양정,640,552,2021-02-05
2021-02-02,중앙선,도농,8921,8198,2021-02-05
2021-02-02,중앙선,구리,12053,12197,2021-02-05
2021-02-02,중앙선,양원,1418,1492,2021-02-05
2021-02-02,중앙선,망우,6646,6685,2021-02-05
2021-02-02,중앙선,상봉(시외버스터미널),5002,5153,2021-02-05
2021-02-02,중앙선,중랑,4783,4651,2021-02-05
2021-02-02,중앙선,회기,20471,20002,2021-02-05
2021-02-02,장항선,신창(순천향대),774,756,2021-02-05
2021-02-02,장항선,온양온천,2741,2745,2021-02-05
2021-02-02,장항선,배방,770,744,2021-02-05
2021-02-02,장항선,아산,2066,1922,2021-02-05
2021-02-02,장항선,쌍용(나사렛대),1477,1373,2021-02-05
2021-02-02,장항선,봉명,1015,1037,2021-02-05
2021-02-02,일산선,대화,11670,9402,2021-02-05
2021-02-02,일산선,주엽,8027,8115,2021-02-05
2021-02-02,일산선,정발산,6218,6060,2021-02-05
2021-02-02,일산선,마두,6812,7043,2021-02-05
2021-02-02,일산선,백석,9220,9146,2021-02-05
2021-02-02,일산선,대곡,1497,1068,2021-02-05
2021-02-02,일산선,화정,15398,15912,2021-02-05
2021-02-02,일산선,원당,9896,9568,2021-02-05
2021-02-02,일산선,삼송,16480,16209,2021-02-05
2021-02-02,일산선,원흥,8745,8294,2021-02-05
2021-02-02,우이신설선,신설동,2002,1950,2021-02-05
2021-02-02,우이신설선,보문,1345,1351,2021-02-05
2021-02-02,우이신설선,성신여대입구(돈암),2731,2950,2021-02-05
2021-02-02,우이신설선,정릉,4012,3841,2021-02-05
2021-02-02,우이신설선,북한산보국문,5191,5224,2021-02-05
2021-02-02,우이신설선,솔샘,5255,5030,2021-02-05
2021-02-02,우이신설선,삼양사거리,2122,2212,2021-02-05
2021-02-02,우이신설선,삼양,1790,1932,2021-02-05
2021-02-02,우이신설선,화계,2944,2839,2021-02-05
2021-02-02,우이신설선,가오리,3537,3664,2021-02-05
2021-02-02,우이신설선,4.19민주묘지,2267,2196,2021-02-05
2021-02-02,우이신설선,솔밭공원,2098,2070,2021-02-05
2021-02-02,우이신설선,북한산우이,1967,1793,2021-02-05
2021-02-02,안산선,수리산,3727,3168,2021-02-05
2021-02-02,안산선,오이도,7172,6890,2021-02-05
2021-02-02,안산선,정왕,6304,6747,2021-02-05
2021-02-02,안산선,신길온천,1457,1329,2021-02-05
2021-02-02,안산선,안산,10597,9552,2021-02-05
2021-02-02,안산선,초지,4017,4076,2021-02-05
2021-02-02,안산선,고잔,7757,7437,2021-02-05
2021-02-02,안산선,중앙,14987,15287,2021-02-05
2021-02-02,안산선,한대앞,7427,7391,2021-02-05
2021-02-02,안산선,상록수,14000,14313,2021-02-05
2021-02-02,안산선,반월,3661,3503,2021-02-05
2021-02-02,안산선,대야미,4363,3947,2021-02-05
2021-02-02,안산선,산본,14234,15260,2021-02-05
2021-02-02,수인선,인천,830,1402,2021-02-05
2021-02-02,수인선,신포,1375,1417,2021-02-05
2021-02-02,수인선,숭의,3474,3336,2021-02-05
2021-02-02,수인선,인하대,4821,4613,2021-02-05
2021-02-02,수인선,송도,2138,1981,2021-02-05
2021-02-02,수인선,연수,3801,3701,2021-02-05
2021-02-02,수인선,원인재,3857,3967,2021-02-05
2021-02-02,수인선,남동인더스파크,2388,2692,2021-02-05
2021-02-02,수인선,호구포,3384,3614,2021-02-05
2021-02-02,수인선,인천논현,4933,5166,2021-02-05
2021-02-02,수인선,소래포구,4079,3814,2021-02-05
2021-02-02,수인선,월곶,2225,2116,2021-02-05
2021-02-02,수인선,달월,93,55,2021-02-05
2021-02-02,수인선,사리,3370,3092,2021-02-05
2021-02-02,수인선,야목,174,134,2021-02-05
2021-02-02,수인선,어천,500,486,2021-02-05
2021-02-02,수인선,고색,3250,3157,2021-02-05
2021-02-02,분당선,매교,2349,2448,2021-02-05
2021-02-02,분당선,수원시청,10971,11371,2021-02-05
2021-02-02,분당선,매탄권선,3997,4014,2021-02-05
2021-02-02,분당선,망포,12453,12084,2021-02-05
2021-02-02,분당선,영통,7107,7202,2021-02-05
2021-02-02,분당선,청명,3667,3558,2021-02-05
2021-02-02,분당선,상갈,4783,4711,2021-02-05
2021-02-02,분당선,기흥,8340,8039,2021-02-05
2021-02-02,분당선,신갈,4121,4225,2021-02-05
2021-02-02,분당선,구성,4454,4714,2021-02-05
2021-02-02,분당선,죽전,11678,12782,2021-02-05
2021-02-02,분당선,보정,2145,1805,2021-02-05
2021-02-02,분당선,이매,4695,4524,2021-02-05
2021-02-02,분당선,오리,11062,9338,2021-02-05
2021-02-02,분당선,미금,14087,15007,2021-02-05
2021-02-02,분당선,정자,15549,16316,2021-02-05
2021-02-02,분당선,수내,11994,11979,2021-02-05
2021-02-02,분당선,서현,22415,22736,2021-02-05
2021-02-02,분당선,야탑,23064,23818,2021-02-05
2021-02-02,분당선,모란,17756,17857,2021-02-05
2021-02-02,분당선,태평,12240,12075,2021-02-05
2021-02-02,분당선,가천대,5712,6600,2021-02-05
2021-02-02,분당선,선정릉,8003,8414,2021-02-05
2021-02-02,분당선,강남구청,9272,10430,2021-02-05
2021-02-02,분당선,압구정로데오,16528,17670,2021-02-05
2021-02-02,분당선,서울숲,8007,8002,2021-02-05
2021-02-02,분당선,수원,6869,5625,2021-02-05
2021-02-02,분당선,수서,10888,11375,2021-02-05
2021-02-02,분당선,대모산입구,3143,2997,2021-02-05
2021-02-02,분당선,개포동,3236,3343,2021-02-05
2021-02-02,분당선,구룡,1504,1516,2021-02-05
2021-02-02,분당선,도곡,5966,6088,2021-02-05
2021-02-02,분당선,한티,13015,13700,2021-02-05
2021-02-02,분당선,선릉,12948,16633,2021-02-05
2021-02-02,과천선,범계,22796,22252,2021-02-05
2021-02-02,과천선,평촌,16940,16826,2021-02-05
2021-02-02,과천선,인덕원,21708,22498,2021-02-05
2021-02-02,과천선,정부과천청사,8776,8646,2021-02-05
2021-02-02,과천선,과천,5009,4642,2021-02-05
2021-02-02,과천선,대공원,1582,1645,2021-02-05
2021-02-02,과천선,경마공원,851,890,2021-02-05
2021-02-02,과천선,선바위,7567,6675,2021-02-05
2021-02-02,공항철도 1호선,영종,2444,2456,2021-02-05
2021-02-02,공항철도 1호선,인천공항2터미널,1761,1689,2021-02-05
2021-02-02,공항철도 1호선,인천공항1터미널,3034,3148,2021-02-05
2021-02-02,공항철도 1호선,공항화물청사,2200,2404,2021-02-05
2021-02-02,공항철도 1호선,운서,5269,5155,2021-02-05
2021-02-02,공항철도 1호선,청라국제도시,6024,5574,2021-02-05
2021-02-02,공항철도 1호선,검암,6317,5995,2021-02-05
2021-02-02,공항철도 1호선,계양,8079,7591,2021-02-05
2021-02-02,공항철도 1호선,김포공항,7912,5186,2021-02-05
2021-02-02,공항철도 1호선,마곡나루(서울식물원),7038,6721,2021-02-05
2021-02-02,공항철도 1호선,디지털미디어시티,13210,11904,2021-02-05
2021-02-02,공항철도 1호선,홍대입구,6864,6908,2021-02-05
2021-02-02,공항철도 1호선,공덕,1987,2501,2021-02-05
2021-02-02,공항철도 1호선,서울역,5309,4804,2021-02-05
2021-02-02,경춘선,춘천,770,732,2021-02-05
2021-02-02,경춘선,남춘천,1894,1892,2021-02-05
2021-02-02,경춘선,김유정,158,154,2021-02-05
2021-02-02,경춘선,강촌,191,197,2021-02-05
2021-02-02,경춘선,백양리,172,148,2021-02-05
2021-02-02,경춘선,굴봉산,74,67,2021-02-05
2021-02-02,경춘선,가평,1118,1040,2021-02-05
2021-02-02,경춘선,상천,168,153,2021-02-05
2021-02-02,경춘선,청평,1056,1057,2021-02-05
2021-02-02,경춘선,대성리,332,309,2021-02-05
2021-02-02,경춘선,마석,3274,3135,2021-02-05
2021-02-02,경춘선,천마산,1428,1310,2021-02-05
2021-02-02,경춘선,평내호평,5283,5210,2021-02-05
2021-02-02,경춘선,금곡,1316,1218,2021-02-05
2021-02-02,경춘선,사릉,2914,2841,2021-02-05
2021-02-02,경춘선,퇴계원,3215,3047,2021-02-05
2021-02-02,경춘선,별내,2329,2267,2021-02-05
2021-02-02,경춘선,갈매,2733,2435,2021-02-05
2021-02-02,경춘선,신내,1378,1326,2021-02-05
2021-02-02,경인선,도화,3669,3432,2021-02-05
2021-02-02,경인선,중동,8125,7874,2021-02-05
2021-02-02,경인선,온수(성공회대입구),5850,5800,2021-02-05
2021-02-02,경인선,도원,2312,2374,2021-02-05
2021-02-02,경인선,간석,5118,4859,2021-02-05
2021-02-02,경인선,부개,7640,7296,2021-02-05
2021-02-02,경인선,소사,8336,7976,2021-02-05
2021-02-02,경인선,구일,5365,5662,2021-02-05
2021-02-02,경인선,인천,2550,1836,2021-02-05
2021-02-02,경인선,동인천,11735,11029,2021-02-05
2021-02-02,경인선,제물포,8797,8485,2021-02-05
2021-02-02,경인선,주안,16122,14765,2021-02-05
2021-02-02,경인선,동암,13462,13634,2021-02-05
2021-02-02,경인선,백운,6262,6235,2021-02-05
2021-02-02,경인선,부평,25985,27246,2021-02-05
2021-02-02,경인선,송내,24836,24826,2021-02-05
2021-02-02,경인선,부천,28823,28700,2021-02-05
2021-02-02,경인선,역곡,24036,24200,2021-02-05
2021-02-02,경인선,오류동,10558,10134,2021-02-05
2021-02-02,경인선,개봉,19432,20257,2021-02-05
2021-02-02,경의선,계양,1,0,2021-02-05
2021-02-02,경의선,임진강,7,3,2021-02-05
2021-02-02,경의선,문산,4087,4061,2021-02-05
2021-02-02,경의선,파주,776,575,2021-02-05
2021-02-02,경의선,월롱,1798,1591,2021-02-05
2021-02-02,경의선,금촌,5227,5261,2021-02-05
2021-02-02,경의선,금릉,3887,3796,2021-02-05
2021-02-02,경의선,운정,5309,5099,2021-02-05
2021-02-02,경의선,야당,5400,5171,2021-02-05
2021-02-02,경의선,탄현,6687,6642,2021-02-05
2021-02-02,경의선,일산,7954,8025,2021-02-05
2021-02-02,경의선,풍산,4725,4504,2021-02-05
2021-02-02,경의선,백마,5963,5835,2021-02-05
2021-02-02,경의선,곡산,471,469,2021-02-05
2021-02-02,경의선,능곡,3193,2933,2021-02-05
2021-02-02,경의선,행신,6759,6849,2021-02-05
2021-02-02,경의선,강매,2859,2516,2021-02-05
2021-02-02,경의선,화전,1233,1175,2021-02-05
2021-02-02,경의선,수색,2274,2376,2021-02-05
2021-02-02,경의선,디지털미디어시티,2189,2103,2021-02-05
2021-02-02,경의선,가좌,4812,4518,2021-02-05
2021-02-02,경의선,홍대입구,1236,1344,2021-02-05
2021-02-02,경의선,서강대,1734,1652,2021-02-05
2021-02-02,경의선,공덕,3161,2756,2021-02-05
2021-02-02,경의선,효창공원앞,2622,3066,2021-02-05
2021-02-02,경의선,신촌,744,895,2021-02-05
2021-02-02,경의선,서울역,3627,4478,2021-02-05
2021-02-02,경원선,소요산,1866,1576,2021-02-05
2021-02-02,경원선,동두천,1582,1766,2021-02-05
2021-02-02,경원선,보산,1149,1061,2021-02-05
2021-02-02,경원선,동두천중앙,2612,2501,2021-02-05
2021-02-02,경원선,지행,5304,5236,2021-02-05
2021-02-02,경원선,덕정,4615,4546,2021-02-05
2021-02-02,경원선,덕계,2415,2161,2021-02-05
2021-02-02,경원선,양주,6578,6159,2021-02-05
2021-02-02,경원선,녹양,3960,3774,2021-02-05
2021-02-02,경원선,가능,5545,5513,2021-02-05
2021-02-02,경원선,의정부,15537,15652,2021-02-05
2021-02-02,경원선,회룡,11231,11006,2021-02-05
2021-02-02,경원선,망월사,6283,6578,2021-02-05
2021-02-02,경원선,도봉산,6251,3746,2021-02-05
2021-02-02,경원선,도봉,5444,5306,2021-02-05
2021-02-02,경원선,방학,8437,8308,2021-02-05
2021-02-02,경원선,창동,2,0,2021-02-05
2021-02-02,경원선,녹천,4273,3725,2021-02-05
2021-02-02,경원선,월계,5379,5103,2021-02-05
2021-02-02,경원선,광운대,7120,6922,2021-02-05
2021-02-02,경원선,석계,7072,8142,2021-02-05
2021-02-02,경원선,신이문,7799,7257,2021-02-05
2021-02-02,경원선,외대앞,6201,6263,2021-02-05
2021-02-02,경원선,청량리(서울시립대입구),12105,12787,2021-02-05
2021-02-02,경원선,왕십리(성동구청),11339,12705,2021-02-05
2021-02-02,경원선,응봉,1619,1422,2021-02-05
2021-02-02,경원선,옥수,36,26,2021-02-05
2021-02-02,경원선,한남,3820,3552,2021-02-05
2021-02-02,경원선,서빙고,1707,1589,2021-02-05
2021-02-02,경원선,이촌(국립중앙박물관),3254,2627,2021-02-05
2021-02-02,경부선,광명,2614,2323,2021-02-05
2021-02-02,경부선,서동탄,1350,1106,2021-02-05
2021-02-02,경부선,당정,5361,5168,2021-02-05
2021-02-02,경부선,천안,3555,3784,2021-02-05
2021-02-02,경부선,두정,3833,3880,2021-02-05
2021-02-02,경부선,직산,590,597,2021-02-05
2021-02-02,경부선,성환,2341,2384,2021-02-05
2021-02-02,경부선,평택,8908,8729,2021-02-05
2021-02-02,경부선,지제,2232,2123,2021-02-05
2021-02-02,경부선,서정리,4749,4611,2021-02-05
2021-02-02,경부선,송탄,3299,3141,2021-02-05
2021-02-02,경부선,진위,1452,1185,2021-02-05
2021-02-02,경부선,오산,7748,7802,2021-02-05
